label,news-title,content,,,,,,,,,,,,,,,,
earthquake,,"7.5 magnitude earthquake strikes near Alaska, triggering tsunami advisory A 7.5 magnitude earthquake struck off the Alaska Peninsula on Monday afternoon, triggering a tsunami warning in the region. The warning was downgraded to an advisory within a few hours, and then was lifted entirely later Monday after waves about 2 feet high rolled onto the shore in some areas.  Some schools on the peninsula were evacuated earlier in the day, but there were no reports of damage. The U.S. Geological Survey said the quake occurred at 1:54 p.m. PT some 56 miles southeast of Sand Hill and nearly 600 miles southwest of Anchorage. The earthquake had a depth of about 25 miles. Several large aftershocks were also recorded at magnitudes 5.8, 5.7, 5.2 and 5.5.",,,,,,,,,,,,,,,,
earthquake,,"7.5 magnitude earthquake near Alaska triggers tsunami warning A tsunami warning was issued for southern Alaska on Monday after a major earthquake and large aftershock hit near the Alaskan Peninsula. The warning was later downgraded to an advisory by the National Weather Service. An initial earthquake with a 7.5 magnitude occurred around Sand Point, Alaska, a city on one of the Shumagin Islands, just before 1 p.m. local time (5 p.m. E.T.), according to the Official U.S. Geological Survey. An aftershock hit the area about 20 minutes later at a magnitude of 5.8, the USGS said. The National Weather Service issued a tsunami warning for the Pacific coasts from Kennedy Entrance, Alaska to Unimak Pass, Alaska. Police in Homer, Alaska, asked anyone in the potential flooding zone to move to higher ground immediately in fear of a potential tsunami. Sand Point, where the earthquake appears to have originated, is about 575 nautical miles southwest of Anchorage. The city is on Popof Island, one of 20 islands in the Aleutians East Borough south of the mainland. USGS data showed at least eight aftershocks in the hour after the first quake, including five that measured between 5.2 and 5.9 in magnitude. A powerful 7.8-magnitude earthquake hit Alaska in July, also triggering fears of a possible tsunami wave. That quake happened at 10:13 p.m., roughly 75 miles south of the community of Chignik.",,,,,,,,,,,,,,,,
earthquake,,"'It was a pretty good shaker': 7.5 magnitude earthquake in Pacific Ocean prompts short-lived tsunami scare for Alaska, Hawaii A magnitude 7.5 earthquake jolted Alaska's southern coast on Monday afternoon, triggering a tsunami warning for The Last Frontier and a short-lived tsunami advisory nearly 2,500 miles away in Hawaii. The quake struck in the North Pacific Ocean just before 1 p.m., about 67 miles southeast of Sand Point, a town of about 900 people off the Alaskan Peninsula, according to the Alaska Earthquake Center. The tsunami warning was downgraded about two hours later to an advisory that stretched until about 9 p.m. before being canceled. “It was a pretty good shaker here,” said David Adams, co-manager of Marine View Bed and Breakfast in Sand Point. “You could see the water kind of shaking and shimmering during the quake."" A magnitude 5.2 quake was reported 11 minutes later in roughly the same area, according to the earthquake center. Wave levels reached 2 feet along Alaska's southern coast, according to the National Tsunami Warning Center.",,,,,,,,,,,,,,,,
earthquake,,"Alaska Earthquake Revised up to Magnitude-7.6 JUNEAU, Alaska (AP) — The magnitude of the earthquake that struck off the Alaska Peninsula and produced a tsunami with small waves was revised up to 7.6, officials said Tuesday. The quake Monday was first reported as magnitude-7.4 and was revised to a 7.5 before the latest revision. There was no major damage from the quake or tsunami. Don Blakeman, a geophysicist with the National Earthquake Information Center, said magnitudes are calculated using various mathematical formulas. He said revisions can occur as agencies contribute information or add more analysis. Different agencies also can report varying distances from the quake to nearby communities because earthquakes occur over a wide geographic area, said Michael West, director of the Alaska Earthquake Center. The quake struck in the Pacific Ocean, centered about 67 miles (118 kilometers) southeast of Sand Point, according to the Alaska Earthquake Center. Sand Point is about 800 miles (1,288 km) southwest of Anchorage. The earthquake was felt widely in communities along the southern coast, including Sand Point, Chignik, Unalaska and the Kenai Peninsula, according to the center. The quake produced a tsunami, and a warning was issued for about a thousand-mile stretch of the southern Alaska coast. The warning downgraded to an advisory just over two hours after the earthquake struck, and the advisory was lifted late Monday. Waves topped 2 feet (1 meter) in some areas, according to the National Tsunami Warning Center.",,,,,,,,,,,,,,,,
earthquake,,"7.5M Earthquake Jolts Alaska: Scientists Warn Imminent 'Mega-Tsunami' Here Within a Year Due to Melting Ice The Alaska Peninsula was hit by a 7.5 magnitude earthquake on Monday afternoon, October 19, triggering a tsunami warning in the region. But the threat is not over. Scientists said the melting glaciers in Alaska region could unleash a 'mega-tsunami,' with a destructive high wall of water. As per the scientists, the glacier retreat in Prince William Sound—a narrow sea channel on the south coast of the U.S. state of Alaska—is now destabilizing mountain slopes and a massive tsunami could appear as early as 2021. A group of experts in an open letter to Alaskan authorities said that collapsing mountain slopes in Alaska caused 633 feet high waves in 2015. The researchers also noted that in west Greenland, a landslide in June 2017 produced a tsunami that killed four people and destroyed a large portion of the town of Nuugaatsiaq. According to the findings, the tsunami could impact areas frequently visited by tourists, fishing vessels, and hunters. The team of scientists believes that there is a possibility that this landslide-led tsunami ""will happen within the next year, and likely within 20 years.""",,,,,,,,,,,,,,,,
earthquake,,"Turkey earthquake: Search efforts continue for third day as death toll rises Rescue teams in the Turkish port city of Izmir are continuing to search for survivors of Friday's powerful earthquake, as officials say the death toll has increased to at least 64. Sixty-two deaths have been confirmed in Turkey, while two teenagers died on the Greek island of Samos. Dozens of people remain unaccounted for following the quake. A 70-year-old man was pulled from the rubble of a building in Izmir after being trapped for some 33 hours. The US Geological Survey (USGS) said Friday's quake was 7.0 magnitude, but Turkey put it lower at 6.6. The shallow tremor triggered tidal waves that hit coastal areas and islands in both Turkey and Greece.",,,,,,,,,,,,,,,,
earthquake,,"Rescuers race to find Turkey quake survivors, at least 39 dead BAYRAKLI, Turkey: Rescuers dug through heavy blocks of concrete with their bare hands on Saturday (Oct 31) in a desperate search for survivors from a powerful earthquake that levelled buildings across Greece and Turkey, killing at least 30 people. The 7.0-magnitude quake killed 28 people and injured nearly 900 in Turkey after striking on Friday afternoon near the west coast town of Seferihisar in Izmir province. Also killing two teenagers on their way home from school in Greece, it caused a mini-tsunami on the Aegean island of Samos and a sea surge that turned streets into rushing rivers in one Turkish coastal town. Felt in both Istanbul and Athens, it also created a diplomatic opening for the two historic rivals, with Greek Prime Minister Kyriakos Mitsotakis placing a rare call to Turkish President Recep Tayyip Erdogan to offer his condolences and support.",,,,,,,,,,,,,,,,
earthquake,,"_zmir/Turkey: Earthquake Situation Report No: 03, 31 October 2020 Background A magnitude 6.6 earthquake struck the western province of Izmir, Turkey on Friday, October 30, 2:51 pm local time. The European-Mediterranean Seismological Centre said the quake had an epicentre 13 km northeast of the Greek island of Samos. The earthquake was felt in provinces as far as Istanbul, Bodrum, Mu_la, and Manisa. Soon after the initial quake, the Province was shaken further by 389 aftershocks, with 33 of them more powerful than magnitude 4.0. The quake has left severe damage to the structures and infrastructures in different areas of Bornova and Bayrakl_ regions of the city, pushing the residents to flee in panic into the streets. At least 17 buildings have been reported collapsed and several others damaged.",,,,,,,,,,,,,,,,
earthquake,,"Magnitude 7.0 Earthquake Hits Turkey and Greece The region has experienced 29 earthquakes with a magnitude of 6.0 or higher in the last 100 years On October 30, a 7.0 magnitude earthquake struck the eastern Aegean Sea between Turkey and Greece. The tremblor shook Izmir, Turkey, where it severely damaged 20 buildings. As of Monday, the death toll reached 91, including two teenagers in Greece, reports Al Jazeera. Greece and western Turkey sit above a complicated convergence of chunks of Earth’s crust called tectonic plates. Four plates meet under the Aegean Sea, putting immense pressure on the plate directly below Turkey, Maya Wei-Haas reports for National Geographic. That makes the region one of the most geologically active in the world. It’s seen at least 29 earthquakes with magnitudes above 6.0 in the last century, Jariel Arvin reports for Vox. Last week’s earthquake has caused more than 900 aftershocks, 42 of which had a magnitude above 4.0, Isil Jariyuce and Maija Ehlinger report for CNN.",,,,,,,,,,,,,,,,
earthquake,,"Turkey earthquake death toll hits 85, dog rescued 65 hours after quake ISTANBUL - Turkish rescue workers on Monday pulled out a dog from under the debris of a building, some 65 hours after an earthquake in Turkey's Izmir that has killed at least 85 people. The Disaster and Emergency Management Authority of Turkey (AFAD) said the dog ""Ares"" was rescued from the rubble of an apartment building. Ares was reported to be exhausted but in good condition. The dog was handed over to its owner Gizem Ileri, who was pulled out from the rubble 10 hours after the tremor. The 6.6-magnitude quake hit the Aegean Sea off the Seferihisar district of Izmir on Friday. Death toll in the earthquake has risen to 85, the AFAD said in the latest statement, adding that a total of 994 people were wounded in the tremor.",,,,,,,,,,,,,,,,
earthquake,,"Significant magnitude 6.6 earthquake 34 km southwest of Turt, Mongolia A magnitude 6.6 earthquake near Turt, Khankh, H_vsg_l Aymag, Mongolia, was reported only 12 minutes ago by the German Research Centre for Geosciences (GFZ), considered one of the key international agencies that monitor seismic activity worldwide. The earthquake occurred at a shallow depth of 10 km beneath the epicenter early morning on Tuesday 12 January 2021 at 5:33 am local time. The exact magnitude, epicenter, and depth of the quake might be revised within the next few hours or minutes as seismologists review data and refine their calculations, or as other agencies issue their report. A second report was later issued by the European-Mediterranean Seismological Centre (EMSC), which listed it as a magnitude 6.2 earthquake. Based on the preliminary seismic data, the quake should have been widely felt by almost everyone in the area of the epicenter. It might have caused light to moderate damage. Moderate shaking probably occurred in Turt (pop. 2,100) located 34 km from the epicenter. VolcanoDiscovery will automatically update magnitude and depth if these change and follow up if other significant news about the quake become available. If you're in the area, please send us your experience through our reporting mechanism, either online or via our mobile app. This will help us provide more first-hand updates to anyone around the globe who wants to know more about this quake.",,,,,,,,,,,,,,,,
earthquake,,"Magnitude 6.7 earthquake hits Russia-Mongolia Border Region: GFZ (Reuters) - An earthquake of magnitude 6.7 struck the Russia-Mongolia Border Region on Tuesday, the GFZ German Research Center for Geosciences said. The quake was at a depth of 10 kilometers, it added. The epicenter of the earthquake was registered 277 kilometers southwest of the city of Angarsk, in the Russian Irkutsk region, and 30 kilometers from the Mongolian city of Turt, Russian state-owned news agency Sputnik reported. bit.ly/2XtgrJs There were no immediate reports of damage or victims, the report said.",,,,,,,,,,,,,,,,
earthquake,,"Strong earthquake hits lake in northern Mongolia A strong 6.7-magnitude earthquake has struck a lake along the Russia-Mongolia border, with shaking felt across the region, seismologists and residents say. There were no immediate reports of injuries. The earthquake struck at 5:33 a.m. local time on Tuesday and was centered in Lake Kh_vsg_l in northern Mongolia, about 55 kilometers (34 miles) from the border with Russia, or 288 km (179 miles) southwest of Irkutsk. The U.S. Geological Survey (USGS) put the earthquake’s magnitude at 6.7, down from an earlier estimate of 6.8. It said the quake struck at a depth of just 10 km (6 miles) and was felt across the region on both sides of the border. The area near the epicenter is not heavily populated but is home to a number of villages near the lake, including Hatgal and Turt, which have a combined population of up to 5,000 people. There were no immediate reports of casualties. A 40-year-old resident in Darkhan, a city about 423 kilometers (263 miles) southeast of the epicenter, was woken up by the earthquake. “It was the strongest I’ve felt in my whole life,” the resident told BNO News. Indra Ganbaatar was also sleeping when the earthquake was felt in the capital Ulaanbaatar. “I felt a very strong tremor and woke up,” Ganbaatar said. “My whole bed was shaking. It was really scary. I was really scared.” Nil-Erdene Bayanburd, also from Ulaanbaatar, felt the quake as well. “Our dangly lights and lamps were swinging slightly, the desk was pretty shakey and everyone felt it in different regions across Ulaanbaatar,” Bayanburd said. Tuesday’s tremor was one of the strongest earthquakes to hit northern Mongolia in recent history.",,,,,,,,,,,,,,,,
earthquake,,"Magnitude 6.8 earthquake hits Mongolia A magnitude 6.8 earthquake jolted 33 kilometers south-southwest of Turt, Mongolia, at 21:32:58 GMT on Monday, the U.S. Geological Survey said. The epicenter, with a depth of 10 kilometers, was initially determined to be at 51.2407 degrees north latitude and 100.4428 degrees east longitude.",,,,,,,,,,,,,,,,
earthquake,,"6.8-magnitude quake hits 33 km SSW of Turt, Mongolia: USGS NEW YORK, Jan. 11 (Xinhua) -- An earthquake with a magnitude of 6.8 jolted 33 km SSW of Turt, Mongolia at 21:32:58 GMT on Monday, the U.S. Geological Survey said. The epicenter, with a depth of 10.0 km, was initially determined to be at 51.2407 degrees north latitude and 100.4428 degrees east longitude. Enditem",,,,,,,,,,,,,,,,
earthquake,,"Indonesia earthquake: Dozens dead as search for survivors continues A powerful earthquake has rocked Indonesia's Sulawesi island, killing at least 42 people, with more feared dead as rescuers search for survivors. The 6.2-magnitude earthquake struck on Friday morning, just hours after an earlier, smaller tremor. Hundreds of people were injured and thousands displaced by the quake. Indonesia has a history of devastating earthquakes and tsunamis, with more than 2,000 killed in a 2018 Sulawesi quake. Eight people died when the five-storey Mitra Manakarra Hospital in Mamuju partially collapsed on Friday, officials said. About 60 people were safely evacuated from the hospital. ""It happened so quickly, around 10 seconds,"" Syamsu Ridwan, a local police spokesman, told the BBC. He said the power in the hospital cut out during the earthquake. Officials fear the death toll will increase as rescue efforts continue. Rescuers were still searching for survivors late on Friday, but they have been hampered by power cuts and poor mobile phone service. Indonesian President Joko Widodo offered condolences to the victims, urging people to stay calm and for the authorities to step up search efforts.",,,,,,,,,,,,,,,,
earthquake,,"At Least 78 Dead After Friday's Earthquake in Indonesia Indonesian rescue teams have pulled more bodies from the rubble of residential and commercial buildings toppled by a strong earthquake that hit Sulawesi island last week, killing at least 78 people, authorities said on Sunday. More than 800 people have been injured. Thousands of others were left homeless. The 6.2 earthquake, with an epicenter 36 kilometers south of West Sulawesi province’s Mamuju district and at a depth of 18 kilometers, struck after 2 a.m. on Friday, according to the U.S. Geological Survey. Rescue teams, aided by heavy equipment, have worked around the clock searching for survivors in the hardest-hit city of Mamuju and the neighboring district of Majene. Power supplies and telephone service have improved since Friday, aiding rescue operations. On Thursday, a 5.9-magnitude undersea quake struck the same region, damaging several homes but causing no casualties. Earthquakes, volcanos and tsunamis are common in Indonesia due to its location on the “Ring of Fire,” which is one of the world's most seismically active areas. In 2018, a 7.5-magnitude_earthquake_and a tsunami that followed in Palu on Sulawesi killed more than 4,000 people.",,,,,,,,,,,,,,,,
earthquake,,"Earthquake in West Sulawesi, Indonesia Situation Report #2 On January 15 a 6.2 magnitude earthquake struck West Sulawesi province, northeast of the city of Majene. The city reports heavy damage to structures including the Mitra Manakarra Hospital, which collapsed, and several health care centers (puskesmas). As of January 18, 84 people have been reported killed and 932 injured. More than 40,000 people are directly affected and displaced, with many now housed in 10 evacuation sites.i The largest evacuation site is Mankarra Stadium in nearby Mamuju where it is estimated more than 10,000 people are currently being sheltered. Project HOPE’s Emergency Response Team (ERT) reports that since some of the region’s health facilities were built in low lying, coastal areas, the population is concerned about visiting them. Health teams establishing themselves following the earthquake have opted for operations on higher ground due to concerns of additional earthquakes and the potential for tsunamis. Health care teams are also primarily establishing outdoor clinics due to concern over the stability of buildings. In addition to injuries as a direct result of the earthquake, the ERT has received reports of health need including hypertension, dyspepsia, neuropathy, fevers and other cold symptoms.",,,,,,,,,,,,,,,,
earthquake,,"At least 42 killed after strong quake rocks Indonesia's Sulawesi JAKARTA: At least 42 people were killed after a 6.2-magnitude earthquake rocked Indonesia's Sulawesi Island early on Friday morning (Jan 15), said authorities.  Hundreds more were injured when the earthquake struck in the early hours, triggering panic among the terrified residents of the island.  So far, 34 bodies have been hauled from beneath crumpled buildings in Mamuju, a city of about 110,000 in West Sulawesi province, while another eight were killed south of the area after the quake struck. ""We don't know how many more are missing,"" said Arianto from the rescue agency in Mamuju, who like many Indonesians goes by one name. ""There are still people trapped beneath the rubble.""",,,,,,,,,,,,,,,,
earthquake,,"Earthquake injures 3 in Argentina; tremor also felt in Chile Authorities say a 6.4-magnitude earthquake struck in northwestern Argentina near the border with central Chile, injuring at least three people BUENOS AIRES, Argentina -- A 6.4-magnitude earthquake struck in northwestern Argentina near the border with central Chile, injuring at least three people, authorities said Tuesday. Two children and an adult were hospitalized in San Juan province in Argentina after the quake hit just before midnight Monday, provincial Gov. Sergio U_ac said. The shaking caused the collapse of a house, damage to roads and some other buildings in several cities, as well power and water cuts, he said. The U.S. Geological Survey said the epicenter was 27.6 kilometers (17 miles) southwest of the Argentine town of Porcito and struck at a depth of 14 kilometers (nearly nine miles). The quake was followed by a magnitude 5.0 aftershock about 15 minutes later and then at least five more strong aftershocks in the next hour ranging from magnitude 5.3 to 4.8, the USGS said. Strong shaking was felt in Chile’s capital, Santiago. Chilean officials said there were no immediate reports of damage.",,,,,,,,,,,,,,,,
earthquake,,"Powerful 6.4 Magnitude Earthquake Strikes Western Argentina A powerful 6.4_magnitude earthquake_hit San_Juan Province in Argentina late Monday_night,_according_to early reports from_the U.S._Geological Survey.__  The quake, which was felt as far away as Santiago, Chile, sent items flying off store shelves, damaged buildings and caused cracks in a highway in San Juan, based on videos posted on twitter.  There were also reports of power outages, but no immediate confirmation of casualties.   San Juan Governor Sergio Unac on Tuesday urged people to stay calm while they assess the impact from the quake, which was followed by a series of less powerful aftershocks. _ _  The U.S._Tsunami Warning System said the_earthquake_in west central Argentina_did not pose a tsunami threat and no warning was posted.__ _  Initial reports indicate the quake, struck at a shallow depth of 10 kilometers_beneath the epicenter near_Pocito, Argentina.",,,,,,,,,,,,,,,,
earthquake,,"6.4 quake strikes Argentina's San Juan province, no tsunami warning issued (CNN)A magnitude 6.4 earthquake has struck Argentina's west-central province of San Juan on Monday night, according to a preliminary report from the United States Geological Survey. A series of aftershocks around the country followed. A magnitude 5.0 aftershock struck 27 kilometers (about 16.8 miles) south-southwest of Nueve de Julio, around 1,000 km (620 miles) east of the first quake and almost 20 minutes later. Then, a magnitude 4.9 quake came in the same area as the first, followed by a magnitude 5.3 aftershock. The 4.9, 5.0 and 5.3-magnitude quakes are considered aftershocks as they are smaller in magnitude than the main quake and in the same area. No injuries have been reported so far, according to San Juan Governor Sergio U_ac. Based on available data, there is no tsunami threat at this time, according to the Pacific Tsunami Warning Center (PTWC). Speaking at a press conference early Tuesday, U_ac said local authorities are still analyzing the damage, which impacted streets and highways in the province. Some locations experienced power cuts, and homes experienced damage in the town of Caucete. Four people had to be evacuated from their homes in the town of Zonda, in San Juan. The governor added that the electricity service is now gradually being reestablished. No public buildings have been damaged; some hospitals reported broken glass, but experienced no major structural damage. U_ac urged people to stay calm after the quakes hit. ""Let's put into practice all the measures that we have learned to prevent incidents, while we are committed to knowing the impact of the (earthquake) to collaborate in everything necessary,"" he tweeted. He added that the province was working with civil and security forces to respond, as well as with municipalities to respond to ""take care of them.""",,,,,,,,,,,,,,,,
earthquake,,"Significant magnitude 6.5 earthquake 22 km southwest of Pocito, Argentina An earthquake of magnitude 6.5 occurred only 8 minutes ago 22 km southwest of Pocito, Argentina, the German Research Centre for Geosciences (GFZ) reported. The quake hit at a shallow depth of 10 km beneath the epicenter near Pocito, Departamento de Pocito, San Juan, Argentina, late at night on Monday 18 January 2021 at 11:46 pm local time. The exact magnitude, epicenter, and depth of the quake might be revised within the next few hours or minutes as seismologists review data and refine their calculations, or as other agencies issue their report. A second report was later issued by the European-Mediterranean Seismological Centre (EMSC), which listed it as a magnitude 6.6 earthquake. Based on the preliminary seismic data, the quake should have been felt by everybody in the area of the epicenter. In those areas, dangerous ground shaking occurred with the potential to inflict moderate to heavy damage to buildings and other infrastructure. Towns or cities where the quake likely caused strong ground shaking include Moderate shaking probably occurred in San Juan (pop. 447,000) located 39 km from the epicenter, Santa Lucia (pop. 43,600) 40 km away, Villa Paula de Sarmiento (pop. 19,100) 43 km away, Chimbas (pop. 73,800) 44 km away, Caucete (pop. 33,600) 45 km away, and Albardon (pop. 20,400) 50 km away. VolcanoDiscovery will automatically update magnitude and depth if these change and follow up if other significant news about the quake become available. If you're in the area, please send us your experience through our reporting mechanism, either online or via our mobile app. This will help us provide more first-hand updates to anyone around the globe who wants to know more about this quake.",,,,,,,,,,,,,,,,
earthquake,,"Strong earthquake shakes southern Philippines; no tsunami MANILA, PHILIPPINES: A powerful earthquake shook parts of th .. The earthquake was felt in nearby cities and provinces in th ..",,,,,,,,,,,,,,,,
earthquake,,"Earthquake Today: Massive magnitude 7.0 quake shakes Philippines; US Geological Survey says no tsunami warning require Earthquake Today: A strong earthquake of magnitude 7.0 shook southern parts of the Philippines on Thursday night. However, the concerned authorities there said that the jolt ws too deep to cause any damage to the public property or the routine life in the region. They also said that no tsunami warning has been issued. According to the US Geological Survey (USGS), the earthquake in Philippines was of 7.0 magnitude at the Richter Scale and was located 95.8 kilometers (60 miles) below the sea and about 210 kilometers (130 miles) southeast of Pondaguitan in Davao Occidental province. the USGS went on to add that any kind of damage to the public or casualty was highly unlikely. The US tsunami warning system said that there was no tsunami threat from the recent earthquake in the Philippines. As per the Philippine institute of volcanology and seismology, the earthquake was felt in the nearby region and province of Pondaguitan. The southern Davao region has been battered by powerful earthquakes set off by local fault lines in recent years.",,,,,,,,,,,,,,,,
earthquake,,"7.0-magnitude quake strikes off southern Philippines: USGS A 7.0-magnitude earthquake struck off the southern Philippines Thursday, the US Geological Survey said, but there were no immediate reports of damage and a tsunami warning was not issued. The quake hit about 310 kilometres (193 miles) southeast of Davao city on the main southern island of Mindanao at a depth of 95 kilometres at 8:23 pm local time (1223 GMT), according to USGS. Residents in Jose Abad Santos town near the southern tip of the island lost electricity for about 15 minutes after the quake shook the region but there was no damage, police chief Captain Glabynarry Murillo told AFP. ""From our vantage point at the police station we saw many residents rushing outside,"" said Murillo. ""We also rushed outside because the police station is a three-storey building.""",,,,,,,,,,,,,,,,
earthquake,,"7.1-magnitude offshore earthquake rattles southern Philippines, no tsunami warning issued MANILA, Jan. 21 (Xinhua) -- An offshore earthquake with a preliminary magnitude of 7.1 jolted Davao Occidental province in the southern Philippines on Thursday, the Philippine Institute of Seismology and Volcanology (Phivolcs) said. The institute said the quake, which struck at 8:23 p.m. local time, hit at a depth of 116 km, about 231 km southeast of Jose Abad Santos town. The institute said the quake will trigger aftershocks but will not cause damage. The tremor was also felt in General Santos City, Davao City and Bislig City in Surigao del Sur province, it added. Phivolcs said no tsunami warning was issued following the quake. ""There is no tsunami threat to the Philippines from the quake,"" the institute said. The Philippines has frequent seismic activity due to its location along the Pacific ""Ring of Fire."" Enditem",,,,,,,,,,,,,,,,
earthquake,,"PHIVOLCS: No tsunami threat in Philippines due to Antarctica earthquake The Philippine Institute of Volcanology and Seismology on Sunday said there is no threat of tsunami to the country after an earthquake struck Antarctica. advertisement “A major earthquake with a preliminary magnitude of 7.3 occurred in South Shetland Islands on 24 January 2021 at 07:37 AM (Philippine Standard Time) located at 62.0 oS, 55.3 oW with depth of 10 km,” PHIVOLCS said. “No destructive tsunami threat exists based on available data,” PHIVOLCS said in its advisory. The magnitude of the said earthquake however was placed at 7.0 by Chile’s National Emergency Office.",,,,,,,,,,,,,,,,
earthquake,,"Earthquake of magnitude 6.8 detected at sea near Philippines _ EMSC Jan 21 (Reuters) - An earthquake of magnitude 6.8 was detected at sea near the Philippines on Thursday, the European Mediterranean Seismological Centre (EMSC) said. The quake occurred at a depth of 122 km, the EMSC added. It had initially reported a magnitude of 7.2. (Reporting by Shubham Kalia in Bengaluru; Editing by Kevin Liffey)",,,,,,,,,,,,,,,,
earthquake,,"7.7-magnitude earthquake generates small South Pacific tsunami NOUMEA: A 7.7-magnitude earthquake struck in the South Pacific on Thursday (Feb 11), generating a small tsunami that caused no damage to island nations in the region before authorities gave the all clear. The quake struck at just after midnight on Thursday local time (9.20pm on Wednesday, Singapore time) about 415 kilometres east of Vao in New Caledonia at a depth of 10 kilometres, according to the US Geological Survey. The US government's NWS Pacific Tsunami Warning Center said ""hazardous tsunami waves"" were forecast for some coasts. It said waves reaching between 0.3 and one metre above the tide level were possible for Fiji, New Zealand and Vanuatu. A wave of 0.3 metres struck Fiji, according to the Twitter feed of the island nation's seismology department. However, Fiji Seismology later cancelled its tsunami warning. ""The seismology observatory upon its assessments has now verified and confirmed the cancellation of the warning and 'all clear information' (is) issued to the whole Fiji group,"" it said. The Australian Bureau of Meteorology confirmed in a tweet that a tsunami had been generated. The bureau warned of a threat to Lord Howe Island, which is about 550 kilometres east of Australia's mainland, but said there was no need for evacuations. Locals in the Vanuatu capital Port Vila said they felt the quake but there was no damage from either the shake or subsequent waves. The New Zealand National Emergency Management Agency warned of ""strong and unusual currents"" in northern coastal areas but said there was no tsunami risk. ""There isn't a threat to land so we haven't issued a tsunami alert,"" the disaster agency's acting director Roger Ball told Radio New Zealand. He advised those in affected areas to ""stay out of the water and stay off the beaches"" but said the danger posed was not enough to warrant a nationwide warning. ""Waking everybody up at 4:00 or 5:00 am in the morning with emergency mobile alerts we didn't feel was a proportionate response,"" he said. There were no initial reports of casualties or damage from the tsunami or the quake, which was initially recorded by USGS at magnitude 7.5 before being revised to 7.7. The Pacific ""Ring of Fire"", where tectonic plates collide, experiences frequent seismic and volcanic activity. In 2018, a 7.5-magnitude quake and subsequent tsunami on Indonesia's Sulawesi island left more than 4,300 people dead or missing. A 9.1-magnitude quake struck off the coast of Indonesia's Sumatra island in 2004, triggering a tsunami that killed 220,000 throughout the region. The death toll included around 170,000 in Indonesia - one of the deadliest natural disasters in recorded history.",,,,,,,,,,,,,,,,
earthquake,,"Major magnitude 7.7 earthquake - Southeast of Loyalty Islands, New Caledonia, on Wednesday, 10 February 2021 at 13:20 (GMT) - information Small tsunami observed Given the magnitude and relative shallow depth of the quake, a tsunami alert had been issued for coastal areas including New Zealand, New Caledonia, Vanuatu and other islands in the area. In fact, the quake triggered a small tsunami, which reached maximum wave heights of less than a meter: In Lenakel (Vanuatu), 0.78 m waves above tide were measured, 75 cm on the Great Barrier Island (New Zealand), 48 cm at Kingston Norfolk Island, and 10-20 cm in various coastal locations of New Caledonia. There are no reports of damages.",,,,,,,,,,,,,,,,
earthquake,,"Australia, NZ cancel tsunami warnings as threat from Pacific quake eases WELLINGTON/SYDNEY (REUTERS, AFP) _ A 7.7 magnitude undersea earthquake struck the South Pacific region on Thursday (Feb 10), triggering a brief tsunami warning for Australia and New Zealand that was cancelled, with no immediate reports of damage.  The European Mediterranean Seismological Centre (EMSC) said the quake’s epicentre was 417 kilometres east of Tadine, New Caledonia, and at a depth of 10 km.  Tsunami centres across the region sent alerts for the public to stay off beaches and shore areas due to risks of unexpected currents and unusual waves. Those warnings were later cancelled, and authorities said any tsunami threat to mainlands in Australia and New Zealand had passed.  “Based on the most recent modelling and decreasing tsunami amplitudes at North Cape, Great Barrier Island and the East Cape, the tsunami threat has passed for New Zealand,” the National Emergency Management Agency said in a statement.  “There could still be large unexpected currents and the public are advised to continue to take precautions in coastal zones for the rest of today,” it added.",,,,,,,,,,,,,,,,
earthquake,,"M7.7 quake strikes S. Pacific, no Pacific-wide tsunami threat A magnitude 7.7 earthquake struck in the vicinity of New Caledonia on Thursday, triggering a tsunami warning for countries and territories in the South Pacific but no destructive Pacific-wide tsunami is expected. The powerful quake, which struck at 12:20 a.m. local time at a location southeast of the Loyalty Islands, had a relatively shallow depth of 10 kilometers, according to the U.S. Geological Survey. The Hawaii-based Pacific Tsunami Warning Center said that ""based on all available data a destructive Pacific-wide tsunami is not expected."" But it warned that ""hazardous tsunami waves from this earthquake are possible"" along the coasts of such places as New Caledonia, Vanuatu, Fiji, New Zealand, Tonga and the Solomon Islands. Japan's Pacific coastal areas from Hokkaido to Okinawa may observe slight sea-level changes, possibly beginning around 6 a.m., due to the impact of the quake, the Japan Meteorological Agency said. Although the effect could continue for around 24 hours, it is unlikely to cause any damage, the agency added.",,,,,,,,,,,,,,,,
earthquake,,"Magnitude 4.7 earthquake strikes Armenia. YEREVAN (Reuters) - An earthquake with a magnitude of 4.7 struck eight kilometres (five miles) south-east of Armenia’s capital Yerevan, the emergency ministry said on Saturday. One person was injured, Prime Minister Nikol Pashinyan said on his Facebook page. There were no reports of large devastation caused by the earthquake registered at 1129 GMT. Armenia is vulnerable to destructive earthquakes. In 1988, a massive earthquake flattened towns and villages across swathes of then Soviet Armenia, killing 25,000 people and leaving tens of thousands homeless.",,,,,,,,,,,,,,,,
