label,news-title,content,,,,,,,,,,,,,,,,
wildfires,,"Towns on the devastated Tasman Peninsula in the state's south-east are cut off and only accessible via sea.
Meanwhile, a fire emergency warning has been issued between Inala Road at Forcett and the Tasman Peninsula.
The Tasmania Fire Service (TFS) says the out-of-control blaze has spread south of Murdunna and has active fire edges back to Forcett and Dodges Ferry.
The service says Taranna is currently being affected by the fire and it is too late for residents to leave the town.
It is understood a number of properties near Eaglehawk Neck have been lost.
The peninsula remains cut off with the Arthur Highway closed until further notice.
Phil Douglas from the TFS says people need to keep off the highway near the Forcett and Nubeena areas.
""There is a strong potential for trees and power lines to fall across those roads at any time without any warming,"" he said.
An emergency warning has also been issued for the Bicheno area in the state's east, where a 4,000-hectare fire is burning out of control.
Firefighters warned the communities of Friendly Beaches and Bicheno may be affected by smoke, embers and ash.
They said Coles Bay Road, south of the Apsley River, and the Tasman Highway, south of Tower Hill, were at very high fire risk.
Coles Bay Road has been closed in both directions, cutting road access to Coles Bay on the Freycinet Peninsula.
The TFS says it is likely too late for residents to leave the affected area, with residents urged to activate their bushfire plans and defend their homes or leave, but only if the path is clear.
There is a community fire refuge for Bicheno residents at Bicheno Community Hall and another for Coles Bay and Swanwick residents at the Swansea Football Ground.",https://www.abc.net.au/news/2013-01-05/conditions-cool-as-fires-devastate-tasmania/4453532?nw=0,,,,,,,,,,,,,,,
wildfires,,"A lightning-sparked fire near Las Vegas has grown to nearly 14,000 acres as it burns through bone-dry trees and vegetation.
Officials say the uncontrolled blaze prompted evacuations of more than 500 people and left a blanket of smoke over the city.
U.S. Forest Service spokeswoman Julie Thomas says no injuries or damage to structures were reported.
The Clark County Department of Air Quality extended a health advisory for smoke and ground-level ozone through Sunday around Las Vegas.
Some 600 firefighters were battling the blaze with the help of an aerial assault involving five helicopters and five air tankers, but they’re hampered by steep, rugged terrain, temperatures in the upper 90s and wind gusts of up to 40 mph.
The fire advanced to within a mile of homes and Thomas says evacuees will not be allowed to return until crews gain the upper hand.",https://apnews.com/article/5f4728c2a0964519bc0bb6a53c08d38e,,,,,,,,,,,,,,,
wildfires,,"A wildfire is burning out of control on North Mountain in Pendleton County in the Monongahela National Forest. More than 80 foresters and local firefighters are battling the blaze that started on Sunday near Upper Tract.
“[The fire] started on private land and it’s moved west/northwest on to national forest land, southwest of Petersburg,” according to Sarah Hankens with the U.S. Forest Service.
The blaze is 20 percent contained. It’s being called the North Mountain Fire and so far has destroyed 720 acres.
Bob Beanblossom with the U.S. Forest Service said crews are having a hard time reaching some parts of the fire because of the terrain in the Potomac Highlands.
“It is steep, rocky terrain. There are a lot of standing, dead trees that firefighters have to be careful of. It does certainly pose some hazards.” Beanblossom said half the battle is reaching those remote areas.
The fire is so large, the U.S. Forest Service has called in crews from out west.
“We have a lot of folks here from the Monongahela National Forest but there are crews from as far west as Oregon, Idaho and Washington,” explained Beanblossom.
Even more foresters are set to arrive from Tennessee, Virginia, North Carolina, Pennsylvania, New Jersey and Wisconsin.
Most of the fire is contained within the national forest and that’s where crews want to keep it.
“There is private property adjacent to the forest, not too far from where the fire is located,” said Hankens. “We do have personnel out on the fire line assessing both direct and indirect ways to create fire lines to try and keep the fire on national forest.”
So far, that part of Pendleton County has not seen any of the rain or snow much of the state received Tuesday morning. However, the humidity is high and that’s keeping the flames from spreading faster. Beanblossom said precipitation would drastically help the effort to gain control of the blaze.",https://translate.google.com/?sl=auto&tl=zh-CN&text=%20A%20wildfire%20is%20burning%20out%20of%20control%20on%20North%20Mountain%20in%20Pendleton%20County%20in%20the%20Monongahela%20National%20Forest.%20More%20than%2080%20foresters%20and%20local%20firefighters%20are%20battling%20the%20blaze%20that%20started%20on%20Sunday%20near%20Upper%20Tract.%0A%E2%80%9C%5BThe%20fire%5D%20started%20on%20private%20land%20and%20it%E2%80%99s%20moved%20west%2Fnorthwest%20on%20to%20national%20forest%20land%2C%20southwest%20of%20Petersburg%2C%E2%80%9D%20according%20to%20Sarah%20Hankens%20with%20the%20U.S.%20Forest%20Service.%0AThe%20blaze%20is%2020%20percent%20contained.%20It%E2%80%99s%20being%20called%20the%20North%20Mountain%20Fire%20and%20so%20far%20has%20destroyed%20720%20acres.%0ABob%20Beanblossom%20with%20the%20U.S.%20Forest%20Service%20said%20crews%20are%20having%20a%20hard%20time%20reaching%20some%20parts%20of%20the%20fire%20because%20of%20the%20terrain%20in%20the%20Potomac%20Highlands.%0A%E2%80%9CIt%20is%20steep%2C%20rocky%20terrain.%20There%20are%20a%20lot%20of%20standing%2C%20dead%20trees%20that%20firefighters%20have%20to%20be%20careful%20of.%20It%20does%20certainly%20pose%20some%20hazards.%E2%80%9D%20Beanblossom%20said%20half%20the%20battle%20is%20reaching%20those%20remote%20areas.%0AThe%20fire%20is%20so%20large%2C%20the%20U.S.%20Forest%20Service%20has%20called%20in%20crews%20from%20out%20west.%0A%E2%80%9CWe%20have%20a%20lot%20of%20folks%20here%20from%20the%20Monongahela%20National%20Forest%20but%20there%20are%20crews%20from%20as%20far%20west%20as%20Oregon%2C%20Idaho%20and%20Washington%2C%E2%80%9D%20explained%20Beanblossom.%0AEven%20more%20foresters%20are%20set%20to%20arrive%20from%20Tennessee%2C%20Virginia%2C%20North%20Carolina%2C%20Pennsylvania%2C%20New%20Jersey%20and%20Wisconsin.%0AMost%20of%20the%20fire%20is%20contained%20within%20the%20national%20forest%20and%20that%E2%80%99s%20where%20crews%20want%20to%20keep%20it.%0A%E2%80%9CThere%20is%20private%20property%20adjacent%20to%20the%20forest%2C%20not%20too%20far%20from%20where%20the%20fire%20is%20located%2C%E2%80%9D%20said%20Hankens.%20%E2%80%9CWe%20do%20have%20personnel%20out%20on%20the%20fire%20line%20assessing%20both%20direct%20and%20indirect%20ways%20to%20create%20fire%20lines%20to%20try%20and%20keep%20the%20fire%20on%20national%20forest.%E2%80%9D%0ASo%20far%2C%20that%20part%20of%20Pendleton%20County%20has%20not%20seen%20any%20of%20the%20rain%20or%20snow%20much%20of%20the%20state%20received%20Tuesday%20morning.%20However%2C%20the%20humidity%20is%20high%20and%20that%E2%80%99s%20keeping%20the%20flames%20from%20spreading%20faster.%20Beanblossom%20said%20precipitation%20would%20drastically%20help%20the%20effort%20to%20gain%20control%20of%20the%20blaze.&op=translate,,,,,,,,,,,,,,,
wildfires,,"A wildfire in the Mark Twain National Forest just west of the Bixby/Viburnum area was 40 percent contained as of 4 p.m. Friday afternoon. The fire has already consumed more than 450 acres according to the U.S. Forest Service.
The fire was called in at about 10:15 a.m. Thursday and fire fighters arrived on the scene by 11 a.m. Additional fire departments were called to help battle the blaze, which started at the intersection of Iron County Road 73 and Highway 32. The fire continued to move east on Highway 32 throughout the night and into Friday morning.
Increased winds from the southeast pushed the fire over Highway 32 where another section of land, just west of Council Bluff Lake, was devastated, forcing the highway’s closure. It has been closed from highway 49 south to Route A.
Council Bluffs campground is still open as of press time, but may be difficult to get to, and the campground could be closed if it becomes necessary.
""What is really driving this fire is low humidity and high temperatures. This creates a situation where the fire is actually pushing itself. It is essentially creating its own wind. This is a situation we see often out west, such as in the Colorado Fires, but not usually in Missouri,"" said Susan Zornek-Stevens, U.S Forest Service Public Information Officer.
There were some residential structures within a mile of the fire, but no residents had been evacuated as of press time. Officials say they will take that precaution if the fire spreads any closer to those homes.
Jody Eberly with the Mark Twain National Forest said things are so dry, the fires are getting into the tops of the trees as well.
She is cautioning people to be extra careful. With conditions this dry, even throwing a cigarette out of a car window or on the ground from the sidewalk can quickly start a large fire that could endanger many homes and lives.
At press time officials have not determined the exact nature of the blaze, but say it was likely set by a careless motorist. The Forest Service implores residents to be cautious during these severe drought conditions.",https://dailyjournalonline.com/news/local/wildfire-strikes-mark-twain-forest/article_6d6caa28-c262-11e1-8342-0019bb2963f4.html,,,,,,,,,,,,,,,
wildfires,,"Last week featured one of the worst June heat waves in decades across the West, shattering hundreds of daily records, as well as several all-time hottest temperatures recorded for the month.
Death Valley soared to a blistering 128 degrees, and Denver saw a rare hat trick of three 100-degree days in a row.
Tucson saw eight straight days of temperatures 110 degrees or higher, breaking the record for the number of consecutive days above that barrier and making it the city's hottest week. Phoenix endured a record-setting six straight days of temperatures 115 or higher.
All of this heat contributed to a high fire danger which came to fruition over the weekend when multiple blazes broke out in several Western states including California, Colorado, Arizona and Oregon.
The Willow Fire in Monterey County, which forced evacuations Friday, continued to burn over the weekend sending smoke billowing into the Bay Area.
The Cow Fire in Shasta County also prompted evacuation orders, and at one point Sunday required a large air tanker to be diverted off the Willow Fire for increased firefighting efforts.
On Monday, 7 million people were under red flag warnings across six Western states where the combination of hot temperatures, wind gusts to 40 mph and bone-dry humidity lead to a critical fire threat.
Las Vegas was included in the risk zone for the fire danger.
The most recent heat wave was focused over portions of the Four Corners, desert Southwest and Southern and Central California. Next week, however, the area of most exceptional heat could park over northern California and the Pacific Northwest.",,,,,,,,,,,,,,,,
wildfires,,"Powerful winds pushed flames through Southern California canyons early Thursday as an out-of-control wildfire burned near homes and forced residents to flee.
The blaze in Orange County’s Silverado Canyon began late Wednesday as a house fire that quickly spread to tinder-dry brush as gusts topped 70 mph (113 kph).
It exploded in size throughout the night and as the sun came up, an enormous plume of smoke was visible for miles.
Firefighters struggled in steep terrain amid unpredictable Santa Ana winds that have raised fire danger for much of the region.
Orange County Fire Authority Captain Thanh Nguyen said crews were scrambling to stay ahead of flames that jumped major roads.
“We’ve seen the wind change also drastically, so that’s what we’re telling all our personnel to be aware of — that constantly changing wind,” he told CBS LA TV.
Evacuations were ordered for several canyon neighborhoods near the city of Lake Forest and residents of other nearby areas were told to be ready to get out. It was not immediately known how many people were affected or if any homes were damaged.
Numerous studies have linked bigger wildfires in America to climate change from the burning of coal, oil and gas. Scientists have said climate change has made California much drier, meaning trees and other plants are more flammable.
The Bond Fire about 50 miles (80 kilometers) southeast of Los Angeles is burning near the same area of October’s Silverado Fire, which forced tens of thousands of people to evacuate.
The new blaze broke out as Southern California utilities cut the power to tens of thousands of customers to avoid the threat of wildfires during the notorious Santa Anas.
Red flag warnings of extreme fire danger through Saturday were in place because of low humidity, bone-dry brush and the winds, which sweep down from the interior, the National Weather Service said.
Utilities in the populous region began cutting power Wednesday to customers as a precaution to prevent gusts from blowing tree limbs into electrical equipment or knocking down power lines, which have sparked devastating wildfires in recent years.
Southern California Edison cut power to about 15,000 homes and businesses by late Wednesday night and was considering de-energizing lines serving about 271,000 customers in seven counties throughout the windy period, which could last into Saturday.",https://www.pbs.org/newshour/nation/californians-flee-as-strong-winds-push-fire-through-canyons,,,,,,,,,,,,,,,
wildfires,,"Thousands of homes, a university campus, a nuclear plant, a Legoland and parts of one of the military's biggest and busiest bases: All have been evacuated due to a rare confluence of fast-moving wildfires scorching Southern California.
Cal Fire Division Chief Dave Allen said nine fires have burned 9,095 acres.
The Golden State has seen many such blazes before. But these are different because they sprung up so quickly, spread so fast, and hit months before the traditional height of wildfire season, making them menacing in the short- and long-term.
CNN meteorologist Jennifer Gray forecasts what the area might expect as the summer gives way to fall: ""This is only going to get worse.""
San Diego County district supervisor Bill Horn said Wednesday evening that eight fires were burning in the region, seven of which popped up that day.
Investigators haven't yet determined the cause of these fires. But Horn hasn't seen anything like this -- so many fires, so quick, all of them separate -- in at least 20 years. That this is happening in May, not July or October, is even more confounding to him.
""I'm sure it could be by chance,"" the clearly skeptical supervisor said. ""... I just think there's too much of a coincidence here.""
Whatever the cause -- whether it's a person or Mother Nature -- the impact is already being felt.
Carlsbad alone has issued 23,000 evacuation notices. Thousands of students won't have classes on Thursday due to the continuing threat; California State University-San Marcos canceled all activities through Friday, including commencement. Numerous roads have been shut down, while others have become clogged with people trying to escape.
Christina Echols of Oceanside hasn't been told to leave -- yet. But with her home sitting ""in the middle of three fires"" and a little over 7 miles from the San Onofre nuclear power plant, she knows that call could come at any moment.",https://edition.cnn.com/2014/05/14/us/san-diego-wildfire/index.html,,,,,,,,,,,,,,,
wildfires,,"Calmer winds and cooler temperatures are aiding firefighters battling blazes in Southern California today, with arson being investigated as a possible cause.
But the fires continue to burn, with at least one person dead and more than 10,000 acres scorched. Conditions remain problematic, as the entire state is experiencing drought conditions, leaving dry brush to fuel the flames.
It’s unclear how many houses have been damaged. Investigators are still trying to figure out what caused the fires.
“We all have suspicions like the public does when we have nine fires that started all over the county,” San Diego County Sheriff Bill Gore said. “We are actively investigating the start of those fires.”
A 19-year-old and 17-year-old were arrested Thursday, accused of starting a pair of smaller fires in Escondido. But authorities say those fires were quickly extinguished, and authorities don’t believe there is any connection to the larger fires that remain burning.
Firefighters found a body in a transient camp Thursday. The body was so badly burned that officials have been unable to make a positive identification.",https://abcnews.go.com/US/intentionally-set-california-wildfires/story?id=23744146,,,,,,,,,,,,,,,
wildfires,,"Firefighters have beaten back parts of the nine blazes raging in southern California, allowing thousands of displaced locals to return to the area.
But a flare-up of a wildfire in San Marcos prompted more than 13,000 new evacuation notices to residents.
The fires have destroyed at least 18 houses and two businesses and caused more than $20m (?12m) in damage.
A badly burned body was found in Carlsbad, but no details were available on its identity or cause of death.
Schools across the region were closed and a nuclear plant and a military base were earlier evacuated.
Months of drought have made California particularly prone to fire this year, and the crews managing the evacuations and battling the blazes have had to contend with sweltering heat.
But calmer winds on Thursday allowed aircraft - including four air tankers and 22 military helicopters - to be deployed to fight the flames.
The Legoland theme park in Carlsbad was closed earlier due to power surges, while San Onofre nuclear power plant briefly evacuated non-essential staff as a precautionary measure.
And the campus of California State University-San Marcos, with almost 10,000 students, was shut down amid the university's final exams, with all commencement ceremonies cancelled.
Fires also hit the Marine Corps base at Camp Pendleton, between San Diego and Los Angeles.
Carlsbad fire chief Michael Davies said such fires were unprecedented this time of year.",https://www.bbc.com/news/world-us-canada-27434279,,,,,,,,,,,,,,,
wildfires,,"At least 100 homes were destroyed and 700 residents were evacuated because of a wildfire in the Texas panhandle, authorities said.
The Hutchinson County grass fire has had plenty of fuel provided by high winds and dry conditions, Fritch Police Chief Monte Leggett said.
“With the wind blowing the way it is, and the hot spots, the wind keeps switching from one direction to another so it's almost impossible [to fight],” Leggett said. “Plus, until daylight or they [have] got a lot better visibility, it's gonna be tough.”
Hutchinson County Emergency Management Coordinator Danny Richards said emergency crews from 26 counties were assisting. The fire was about 50 percent contained early today, he said, with a cold front giving firefighters optimism that the fire would be contained this morning.
Richards told ABC News that the fire had possibly burned more than 1,000 acres.
“It’s a disaster, and many people have lost their homes,” Richards said.",,,,,,,,,,,,,,,,
wildfires,,"Hundreds of people were forced to flee their homes after a wildfire broke out in the Texas panhandle.
The fire started around 4 p.m. Sunday (5 p.m. ET) near Fritch in Hutchinson County. It destroyed more than 100 homes and continued to rage into the night despite being 75 per cent contained by firefighters.
""We have more than 100 homes confirmed destroyed but we won't know how many have actually been burned until it gets light,"" Fritch Police Chief Monty Leggett told NBC News at 4:30 a.m. local time on Monday (5:30 a.m. ET)
Leggett said that between 300 and 400 people had been forced to leave their houses in the surrounding area of Fritch and an unknown number were without power. Officials had considered evacuating the 2,100-population city itself but decided late Sunday it was not necessary.
There were no deaths or injuries related to the blaze, the police chief added.
Every fire department in Hutchinson County was called to the blaze and people were evacuated to at least three schools and churches being used for shelter across the area.
""Words cannot express the sadness and fear you have for the people’s homes, belongings and lives,"" Vicki Bybee, one of the evacuees, told the Amarillo Globe News.
The blaze had consumed more than 1,500 acres and around 100 emergency service personnel were on the ground battling to contain it as of 4:30 a.m. local time. The Texas Forestry Service was scheduled to assist the effort with water drops from two aircraft on Monday, Leggett added.",,,,,,,,,,,,,,,,
wildfires,,"By Monday evening, the count showed 156 structures and almost 2,600 acres were subjected to the blowtorch of Texas Panhandle wind and wildfire Sunday and Monday just west and north of Fritch.
Earlier in the day, a Texas Department of Public Safety helicopter flew over the area for a survey of the charred landscape where some homes stood and others were ashes, and where there were reports of multiple exploding propane tanks, authorities said.
Revised estimates put the fire at only 65 percent contained, according to the Texas A&M Forest Service website. Forest Service Regional Coordinator Troy Ducheneaux said firefighters continued to deal with the fire his agency is calling the Double Diamond wildfire, going house-to-house in areas hit by the blaze to search for possible victims.
“We’ve got several areas we are addressing. We have broken the fire area into basically three different zones,” he said. “The (National) Park Service area is taking care of their area of responsibility, and we have broken up the Fritch area into two different divisions. We’ve got two different crews working in those areas; they are addressing those hot spots.
“The plan for later today and into (Tuesday) is to continue to improve contingency lines with dozers we have in place that are working the areas to ensure that we get this thing totally wrapped up.”
Earlier Monday, Fritch Police Chief Monte Leggett told some residents they probably won’t be able to return to their homes until Tuesday morning at the earliest.
“We’ve got crews still in the area. They are mopping it up at this point. We’ve got a lot of hot spots. You know how yuccas and mesquite are. They don’t want to go out,” Leggett said. “Lake Meredith Harbor is still in full evacuation. No one in, no one out. The majority of the destruction was in the Lake Meredith Harbor subdivision.”
About 2,100 people were evacuated from areas threatened by the fire overnight, Ducheneaux said.
They were housed in several shelters.
“It’s really bad,” said Danny Richards, Hutchinson County emergency management coordinator. “It looks like a war zone. It’s a disaster.”
The homes destroyed by the fire in Lake Meredith Harbor were a mix of mobile and traditional homes, Richards said.",https://www.amarillo.com/article/20140512/NEWS/305129729,,,,,,,,,,,,,,,
wildfires,,"Fires continue to blanket Sumatra with haze. This image, taken on March 7, 2014, by the Moderate Resolution Imaging Spectroradiometer (MODIS) on NASA’s Aqua satellite, shows fires outlined in red. The fires burn in peat forests, which produce dense smoke when they burn. Fire detections from the MODIS sensors on both the Aqua and Terra satellites play a significant role in monitoring burning in Indonesia. This image shows around 400 fire detections, meaning that MODIS detected at least one fire in about 400 one-kilometer pixels.
According to local news reports, some of the more intense fires are burning in the Giam Siak Kecil-Bukit Batu biosphere reserve and were deliberately set to clear land for palm oil plantations. The Giam Siak Kecil-Bukit Batu biosphere reserve contains just over 700,000 hectares of peat forest that sustains a wide range of plant and animal species including the Sumatra tiger, elephant, tapir, and sun bear.
It is illegal to set fires to clear land in Indonesia, but the practice is common. The chief of the Indonesian National Disaster Mitigation Agency told ANTARA News that 99 percent of the fires in Sumatra and Kalimantan were deliberately set. Most fires occur during the dry season between April and October. The fires in 2014 started in February and have already forced Indonesia to declare a state of emergency because of poor air quality.",https://earthobservatory.nasa.gov/images/83304/fires-in-indonesia,,,,,,,,,,,,,,,
wildfires,,"The object in the sky is an aircraft flying around the fire in a circle. It is the Air Attack plane, or the spotter/lead plane that flies over the fire to watch its progress, map it, and relay the information to firefighters on the ground. At that point in the evening they must have had the autopilot on or set the aircraft so it was flying in perfect circles. The blinking navigation lights created the pattern that you see in the circle.
Intense wildfires have been surging across southern and northern California with little reprieve for firefighters or residents for several weeks. The intensity of the flames has increased because of the sudden heat wave sweeping into peak wildfire season. Last week fires burned over 250 acres across the Sierra Nevada foothills, and over 70,000 acres have been burned east of Sacramento by what’s being called the King fire, forcing thousands to flee their homes.
In Sight spoke with photographer Stuart Palley who grew up in southern California and has spent the past several years following and photographing these chaotic wildfires in beautiful, majestic ways. Palley immersed himself in extensive training both physically and in the classroom before venturing out with his camera equipment and personal fire gear. Though he’s made himself known in the firefighting community, Palley generally ventures out and photographs wildfires on his own. “I am almost always in sight of firefighters or with them if they pull to a safety zone, but it’s still a calculated risk and there’s some danger at each fire, but it pales in comparison to the risks and dangers those on the line for days at a time take,” he said.",https://www.washingtonpost.com/news/in-sight/wp/2014/09/19/moth-to-a-flame-chasing-california-wildfires-at-night/,,,,,,,,,,,,,,,
wildfires,,"An out-of-control wildfire burning northeast of the Australian west coast city of Perth has destroyed at least 59 homes and was threatening more Tuesday, with many residents across the region told it is too late to leave.
The 7,000-hectare (17,000-acre) blaze, which has a 80-kilometer (50-mile) perimeter, began on Monday and raged through the night near the town of Wooroloo, with the shires of Mundaring, Chittering, Northam, and the city of Swan affected.
“Firefighters have done a remarkable job in some of the most challenging conditions that we’ve experienced in the metropolitan region for some time,” Western Australia state Department of Fire and Emergency Services Commissioner Darren Klemm said.
“Tragically, 59 properties have been lost in this fire and that number may increase as we continue to assess the extent of the damage,” Klemm added.
Six firefighters sustained minor injuries, Australian Broadcasting Corp. reported. No other injuries were reported.
The fire doubled in size overnight and burned through 7,366 hectares (18,202 acres) of farm and woodland, officials said.
State Premier Mark McGowan said 80% of all properties at Tilden Park near Gidgegannup on Perth’s northeast rural fringe have been lost.
McGowan said a large aerial tanker was flying from the Australian east coast to help fight the blaze.
“This is an extremely dangerous fire and a serious situation. Weather conditions are extremely volatile,” McGowan said.
“Please do everything you can to keep you and your family safe and look after each other,” he added.
People in a 25-kilometer (16-mile) stretch west from Wooroloo to the Walyunga National Park northeast of Perth were told Tuesday it had become too dangerous to leave their homes.",https://apnews.com/article/western-australia-fires-australia-perth-wildfires-38997eadba2fb34ab54f49115b7ebd51,,,,,,,,,,,,,,,
wildfires,,"More than 70 homes have been lost in a wildfire outside Australia's western city of Perth which is expected to continue burning for days.
The fire had razed more than 9,000 hectares of farm and woodland in hills east of Perth by early Wednesday, authorities said.
Western Australia state's Fire and Emergency Services Commissioner Darren Klemm said the number of houses destroyed had jumped to 71 from 59 overnight, and conditions would remain difficult for firefighters with no rain forecast until Sunday.  
""We're into Day 3 of this fire today and it's going to continue to be a challenging fire for us for at least the next three or four or five days,"" Klemm said.
Six firefighters sustained minor injuries, Australian Broadcasting Corp. reported. No other injuries were reported.",,,,,,,,,,,,,,,,
wildfires,,"Firefighters are battling to keep a large bushfire which has come within 700 metres of a small township on an Australian holiday island at bay.
Dozens of residents of Happy Valley were earlier urged to evacuate as the blaze raged east across Fraser Island.
For six weeks, firefighters have been struggling to control the blazes on the island - a popular tourist destination off the coast of Queensland.
However efforts have been thwarted by a continuing heatwave and dry ground.
The bushfire was sparked by an illegal campfire in mid-October and has burnt through over half of the island - about 83,000 hectares.",https://www.bbc.com/news/world-australia-55207620,,,,,,,,,,,,,,,
wildfires,,"Many Australians just lost their summer, thanks to the recent bushfire crisis.
These intense fires devastated communities, destroyed wildlife populations and left many feeling bereft and overwhelmed.
To convey a sense of the unprecedented scale of the disaster much of the reporting focused on numbers, but where did these figures come from?
Here, we take a close-up look at five of these numbers: where they come from, and whether they're for real.
The most obvious way to communicate the scale of a fire disaster — and compare it to other fires — is by focusing on the area of land the fire that has burned.
According to the Department of Home Affairs, to date more than 12.6 million hectares across Australia have been burned.
To put that in some perspective, in New South Wales alone more than 5.4 million hectares have been burned, said Ben Shepherd from the NSW Rural Fire Service.
""An average fire season here in New South Wales is typically at around 300,000 hectares,"" Inspector Shepherd said.",https://www.abc.net.au/news/science/2020-03-05/bushfire-crisis-five-big-numbers/12007716,,,,,,,,,,,,,,,
wildfires,,"Firefighters in Australia are struggling to contain a massive bushfire on Fraser Island, one of the country's most popular tourist spots.
The fire has been raging through the Unesco World Heritage site off the east coast for six weeks, destroying large swathes of its unique forests.
Travel there was stopped on Friday and guests at the island's largest resort are being evacuated.
It comes as south-east Australia is experiencing a blistering heatwave.
On Fraser Island, just north of Brisbane off the eastern coast of the state of Queensland, there are fears that the high temperatures - forecast to reach up to 34C (93F) in the region in the coming days - will further fuel the blaze.
Firefighters are also being hindered by limited access to the bushfire on the island's remote north.
Authorities say the fire is burning on two fronts, with the island shrouded in smoke.",https://www.bbc.com/news/world-australia-55138479,,,,,,,,,,,,,,,
wildfires,,"Catastrophic and unprecedented bushfires in Australia have killed more than 28 people, destroyed hundreds of homes and burned hundreds of thousands of hectares of land, causing massive devastation to wildlife, ecosystems and the environment. The fires come after Australia's hottest, driest year on record. They have led to hazardous air quality in major cities throughout Australia, impacted New Zealand and sent smoke drifting thousands of kilometres across the Pacific to South America.
The fires have led to hazardous air quality in major cities throughout Australia, impacted New Zealand and sent smoke drifting thousands of kilometres across the Pacific to South America. 
The long range transport of smoke reached both Argentina and Chile on 6 January, according to the national meteorological and hydrological services.
Wildfires release harmful pollutants including particulate matter and toxic gases such as carbon monoxide, nitrogen oxides, and non-methane organic compounds into the atmosphere. The fires have already released approximately 400 megatonnes of carbon dioxide into the atmosphere, according to the European Union's Copernicus Atmospheric Monitoring Service (CAMS). On 2 January CAMS saw that the highest concentrations of atmospheric carbon monoxide in the world were over the ‘clean’ South Pacific Ocean, having come from fires in New South Wales. Taking Australia as a whole, carbon dioxide emission hasn’t been particularly high this wildfire season, but emissions from New South Wales are many times higher than the 2003_2018 average.",https://public.wmo.int/en/media/news/australia-suffers-devastating-fires-after-hottest-driest-year-record,,,,,,,,,,,,,,,
wildfires,,"Nearly three billion animals _ mammals, reptiles, birds, and frogs _ were killed or displaced by Australia’s devastating 2019-20 bushfires.
It’s almost three times an earlier estimate released in January.
The breakdown is 143 million mammals, 2.46 billion reptiles, 180 million birds, and 51 million frogs.
Those figures are revealed in an interim report entitled Australia’s 2019-2020 Bushfires: The Wildlife Toll, commissioned by the World Wide Fund for Nature and believed to be world first research.
Ten scientists from the University of Sydney, University of New South Wales, University of Newcastle, Charles Sturt University, and BirdLife Australia contributed the majority of the work.
The project is being led by Dr Lily Van Eeden and overseen by Professor Chris Dickman, both from the University of Sydney.
While results are still being finalised, the headline figure of nearly three billion animals impacted is unlikely to change.
“The interim findings are shocking. It’s hard to think of another event anywhere in the world in living memory that has killed or displaced that many animals. This ranks as one of the worst wildlife disasters in modern history,” said WWF-Australia CEO Dermot O’Gorman.
“When you think about nearly three billion native animals being in the path of the fires it is absolutely huge, it’s a difficult number to comprehend,” said Professor Dickman.
While the scientists cannot say how many animals died, Professor Dickman said the prospects for animals which escaped the flames were “probably not that great” because of a lack of food and shelter or being forced into habitat already occupied.
In January, Professor Dickman, working with WWF scientists, produced an early estimate that 1.25 billion animals were impacted. However, that calculation focused only on the states of New South Wales and Victoria.
Dr Van Eeden said for this project the team examined a fire impact area of 11.46 million hectares.
“We believe a continent-wide assessment of the number of animals that might be impacted has never been done in Australia before or anywhere else in the world. Other nations can build upon this research to improve understanding of bushfire impacts everywhere,” Dr Van Eeden said.
Mr O’Gorman said with extreme fires becoming more frequent because of climate change the interim findings “give other countries a window into the future of mega fires and their devastating impact on wildlife”.
He said the research had also been released in time to be considered by the review of Australia’s flagship environment law _ the Environment Protection and Biodiversity Conservation (EPBC) Act.
“Following such a heavy toll on Australia’s wildlife, strengthening this law has never been more important. WWF will continue to advocate for policies that benefit both people and nature, restore what has been lost, and ensure we build back a more resilient Australia,” Mr O’Gorman said.
Professor Dickman said the research shows people that mega fires are changing the environment and depleting native biodiversity and change is necessary.
“How quickly can we decarbonise? How quickly can we stop our manic land clearing? We land clear at a rate that’s one of the highest in the world,” Professor Dickman said.
The recommendations in the interim report call for addressing knowledge gaps on wildlife densities and responses to fire, improving habitat connectivity to help mobile species escape fire, identifying and protecting unburnt habitat crucial to threatened species, improving fire prevention and management, and establishing rapid response teams to help species impacted by fire.
It's anticipated that the final report will be completed by the end of August 2020.",https://www.wwf.org.au/news/news/2020/3-billion-animals-impacted-by-australia-bushfire-crisis#gs.4w22li,,,,,,,,,,,,,,,
