label,news-title,content,,,,,,,,,,,,,,,,
1,,"A severe 7.2 magnitude earthquake struck off the east of New Zealand's North Island on Friday, prompting a tsunami warning, and authorities advised people in some coastal areas to move immediately to high ground.
There were no immediate reports of damage, but the National Emergency Management Agency (NEMA) said there was land and marine threat in some areas of the east coast of North Island.
""Coastal inundation (flooding of land areas) is expected in areas under Land and Marine threat,"" NEMA said in a tweet.
The closest major city to the epicentre is Gisborne with a population of about 35,500. People near the coast from Cape Runaway to Tolaga Bay were told to evacuate.
Authorities said the first waves may have already reached areas around East Cape from Cape Runaway to Tolaga Bay at about 3:34 a.m. local time.
They said tsunami activity will continue for several hours and the threat must be regarded as real until the warning is cancelled.
""Hope everyone is ok out there - especially on the East Coast who would have felt the full force of that earthquake,"" Prime Minister Jacinda Ardern posted on Instagram.
There was no tsunami threat to the capital Wellington and other regions, but civil defence authorities asked residents across the country to stay away from beaches and marine areas as there could be strong and unusual currents.
The New Zealand government's seismic monitor Geonet pegged the quake at a magnitude of 7.2 with a depth of 94 km (58 miles).
More than 60,000 people reported feeling the quake on GeoNet's website, with 282 describing the shaking as ""severe"" and 75 saying it was ""extreme"". Most others described it as light.
Aftershocks were still being recorded in the area.",https://www.ndtv.com/world-news/earthquake-near-auckland-new-zealand-today-with-magnitude-7-1-earthquake-in-new-zealand-2383766,,,,,,,,,,,,,,,
1,,"A magnitude 5.6 earthquake struck southwest Iran near the town of Sisakht on Wednesday evening and at least 10 people were injured, state television said.
""People in Sisakht and the town of Yasuj left their homes in panic. Water and electricity have been cut off in Sisakht,"" a local official in the province of Kohgiluyeh and Boyer Ahmad told the TV.
""Rescue teams and ambulances have been dispatched to the area...So far 10 people have been injured.""
The state news agency IRNA said the quake, felt in several cities and towns in the region, struck at a depth of 10 km (6 miles) at 10:05 p.m. local time (1835 GMT).
""There are still no reports of fatalities,"" IRNA said.
Iran is crisscrossed by major geological fault lines and has suffered several devastating earthquakes in recent years.",https://www.ndtv.com/world-news/5-6-magnitude-earthquake-hits-southwest-iran-at-least-10-injured-report-2372912,,,,,,,,,,,,,,,
1,,"A strong 7.3-magnitude earthquake struck off Japan's east coast late Saturday, rattling the region hit by the powerful 2011 quake, tsunami and nuclear meltdown just weeks before the disaster's 10th anniversary.
The quake produced powerful shaking along parts of Japan's eastern coast, and was felt strongly in Tokyo, but triggered no tsunami alert.
Kyodo news agency reported at least 30 people injured, but gave no further details.
There were no immediate reports of significant damage, though local news broadcast images of a landslide on a highway.
Japan's meteorological agency said the quake hit at 11:08 pm (1408 GMT) at a depth of 60 kilometres (37 miles) in the Pacific off Fukushima -- near the epicentre of the 2011 killer quake which triggered a towering tsunami and killed more than 18,000 people.
The agency initially reported the strength of the quake as 7.1, but later revised the figure upwards. It said the quake was considered an aftershock of the massive 2011 temblor.
Aftershocks continued to rattle the region in the hours afterwards and officials cautioned local residents to be vigilant. A handful of people were reported to have sought shelter at evacuation centres.
""We are working quickly to collect information but we still have no details to announce. There were some unconfirmed reports about landslides but we are still checking,"" Mikihiro Meguro, an official from the Fukushima prefectural government, told AFP.
Around 950,000 homes lost power throughout the affected region, but no abnormalities were reported at the Fukushima nuclear plant, which melted down in the wake of the 2011 tsunami.
Prime Minister Yoshihide Suga was called to his office, and broadcaster NHK said the government would set up a special liaison office to coordinate with affected regions.
""All messed up""
Chief Cabinet Secretary Katsunobu Kato addressed reporters after midnight and said evaluations were under way.
""As far as damage, casualties and structural damage are being assessed,"" he said, adding that sections of the bullet train had been suspended due to power outages.
""Surveys are being done at Fukushima Daiichi nuclear plant,"" he said.
""We have received reports that Onagawa nuclear plant and Fukushima Daichi nuclear plant are not showing any abnormality,"" he added.
Images posted online showed broken glass at a shop and items spilled off the shelves at a supermarket.
Renowned author Yu Miri, who lives in Fukushima's Minamisoma city, tweeted a photo of her home, showing books, potted plants and other belongings strewn across the floor.
""My house in Odaka, Minamisoma city is all messed up,"" she wrote.
""I hear the ground rumbling. And another quake,"" she tweeted about an aftershock.
Aerial footage broadcast by NHK showed a hillside that collapsed onto a highway in Fukushima region, severing the road. It was not immediately clear if anyone was hurt.
The US Geological Survey registered the quake at a revised magnitude of 7.1 with a depth of 51 kilometers.
Japan sits on the Pacific ""Ring of Fire"", an arc of intense seismic activity that stretches through Southeast Asia and across the Pacific basin.
The country is regularly hit by quakes, and has strict construction regulations intended to ensure buildings can withstand strong tremors.",https://www.ndtv.com/world-news/7-magnitude-quake-off-east-japan-coast-no-tsunami-alert-2369996,,,,,,,,,,,,,,,
1,,"A powerful earthquake of magnitude 6.3 struck in Tajikistan on Friday with tremors felt across North India and Delhi, prompting people to rush out of their homes.
The epicentre of the earthquake was in Tajikistan - about 450 km from Srinagar in Jammu and Kashmir, according to India's National Center for Seismology.
The earthquake struck at 10:31 pm IST at a depth of 74 km from the surface.
Strong tremors were felt in Delhi and surrounding areas for several seconds.
""Earthquake tremors felt in Delhi. Praying for everyone's safety,"" Delhi Chief Minister Arvind Kejriwal tweeted.
There was no immediate report of any damage to life or property.
Strong tremors were also felt in Amritsar and Punjab Chief Minister Amarinder Singh's spokesperson said he spoke to the police commissioner.",https://www.ndtv.com/india-news/earthquake-tremors-felt-in-delhi-neighbouring-areas-for-many-seconds-2369488,,,,,,,,,,,,,,,
1,,"A 6.2-magnitude earthquake struck off the coast of Indonesia's Sumatra Island Wednesday, the US Geological Survey said, but there was no tsunami warning or immediate reports of damage.
The strong offshore quake hit about 217 kilometres south-southwest of the city of Bengkulu at a shallow depth of 10 kilometres at 7:52 pm local time (1252 GMT).
Shallow quakes tend to cause more damage than deep ones.
The Southeast Asian archipelago experiences frequent seismic and volcanic activity due to its position on the Pacific ""Ring of Fire"", where tectonic plates collide.
More than 100 people were killed when a 6.2-magnitude quake rocked the small city of Mamuju on Sulawesi island last month.
In 2018, a 7.5-magnitude quake and subsequent tsunami on Sulawesi island left more than 4,300 people dead or missing.
A devastating 9.1-magnitude quake struck off the coast of Sumatra in 2004, triggering a tsunami that killed 220,000 throughout the region, including around 170,000 in Indonesia -- one of the deadliest natural disasters in recorded history.",https://www.ndtv.com/world-news/magnitude-6-2-earthquake-strikes-indonesia-2367693,,,,,,,,,,,,,,,
1,,"A strong earthquake with 6.3 magnitude struck the southern province of Davao del Sur in the Philippines on Sunday, with damage and aftershocks expected, the country's seismology agency said.
The earthquake was initially recorded at magnitude 6 at a depth of 10 km (6.2 miles), the GFZ German Research Center for Geosciences earlier said.
The Philippines Institute of Volcanology and Seismology (Philvolcs) said it recorded the depth at 15 km, adding that the earthquake was tectonic.
The Southeast Asian country is on the geologically active Pacific Ring of Fire and experiences frequent earthquakes, particularly in the south.",https://www.ndtv.com/world-news/earthquake-of-magnitude-6-strikes-mindanao-philippines-2364921,,,,,,,,,,,,,,,
1,," A 7.0-magnitude earthquake struck Saturday off the coast of Antarctica, with authorities issuing a tsunami warning for Chile's Eduardo Frei base on the frigid continent, emergency officials said.
The quake struck at 8:36 pm (2336 GMT) about 210 kilometers (130 miles) east of the base at a depth of 10 kilometers (6 miles), Chile's National Emergency Office (Onemi) said, urging evacuation from ""the beach area of the Antarctic"" ahead of a possible tsunami.
The Chilean Air Force's base is the country's largest in Antarctica, and includes a village, hospital, school, bank, post office and chapel.
The maximum population in summer is 150 people, and the average population in winter is 80.
An unrelated 5.9-magnitude earthquake struck near Santiago on Saturday night, but Onemi said no significant damage or impact was reported.
Chile is one of the most seismically active countries in the world. A 8.8-magniture temblor in the city of Concepcion on February 27, 2010 left more than 500 dead.
The country suffered the most powerful earthquake ever recorded 60 years ago -- measuring 9.6 magnitude -- in the city of Valdivia.",https://www.ndtv.com/world-news/7-magnitude-earthquake-near-chilean-antarctic-base-officials-2357210,,,,,,,,,,,,,,,
1,,"WELLINGTON, New Zealand -- One of the biggest earthquakes to hit the South Pacific in modern history forced thousands of people in New Zealand to evacuate and triggered tsunami warnings across the world Friday, but it did not appear to cause injuries or major damage because it struck in remote ocean.
The magnitude 8.1 quake was the largest in a series of tremors that hit the region over several hours, including two earlier quakes that registered magnitude 7.4 and magnitude 7.3.
The earthquakes triggered warning systems and caused traffic jams and some chaos in New Zealand as people scrambled to get to higher ground, but their remoteness meant they did not appear to pose a widespread threat to lives or infrastructure.
The largest quake struck about 1,000 kilometers (620 miles) off the coast of New Zealand. One of the earlier quakes hit much closer to New Zealand and awoke many people as they felt a long, rumbling shaking.
“Hope everyone is ok out there,” New Zealand Prime Minister Jacinda Ardern wrote on Facebook during the night.
After the largest quake, civil defense authorities in New Zealand told people in some coastal areas to immediately get to higher ground. They said a damaging tsunami was possible, and waves could reach up to 3 meters (10 feet).
Emergency Management Minister Kiri Allan told reporters that people had followed the advisory.
“They felt the long or strong earthquakes and they knew to grab their bag and head into the highlands,” she said. “I can only thank and acknowledge the tireless efforts of the men and women from up and down the coast who knew how to act, when to act, and what to do.”
She warned that the threat could remain throughout much of the afternoon and people should not return home until authorities gave the all-clear. Allan said evacuations took precedence over coronavirus distancing measures.
The U.S. Tsunami Warning System also cautioned the quake could cause tsunami waves of up to 3 meters (10 feet) in Vanuatu and up to 1 meter (3 feet) in Australia, Fiji, French Polynesia and as far away as Mexico and Peru.
The U.S. Geological Survey said it was centered near the remote Kermadec Islands at a depth of 19 kilometers (12 miles).
The agency said in a report that the quake occurred at the intersection of the Pacific and Australia tectonic plates and eclipsed the largest quake previously recorded in the region, a magnitude 8.0 in 1976.
It said the interaction between the plates creates one of the most seismically active regions in the world, and it has recorded 215 quakes there above magnitude 6.0 over the past century.
Jennifer Eccles, an earthquake expert at the University of Auckland, said the quake was at the top end of the scale for those involving only the Earth's ocean crust.
“This is about as big as it gets,” she said.
She said most quakes larger than magnitude 8.0 tend to occur when a section of more robust continental crust is involved.
The U.S. Geological Survey said the magnitude 7.4 quake was likely a “foreshock” that contributed to the larger quake but that the first quake that hit closer to New Zealand was too far away in time and distance to have directly contributed.
Officials in New Zealand had hours earlier issued a tsunami warning for coastal areas after the first quake struck off its northeastern coast at about 2:30 a.m. Friday. There were no immediate reports of serious damage or casualties, and the warning was lifted just before the largest quake hit.
The U.S. Geological Survey said the first quake was centered at a depth of 21 kilometers (13 miles) under the ocean about 174 kilometers (108 miles) northeast of the city of Gisborne.
It was widely felt in New Zealand, and residents in the major cities of Auckland, Wellington and Christchurch reported being shaken awake.
In 2011, a magnitude 6.3 quake hit the city of Christchurch, killing 185 people and destroying much of its downtown.",https://abcnews.go.com/International/wireStory/powerful-earthquake-hits-off-northeast-coast-zealand-76249925,,,,,,,,,,,,,,,
1,,"An earthquake of 7.2 magnitude has struck off the coast of Japan, shaking buildings in the capital, Tokyo, and triggering a small tsunami.
The tremor was centred 168km (104 miles) from the east coast, north-east of Tokyo.
A 60cm (24in) tsunami reached the coastal town of Ofunato, with other towns reporting smaller waves shortly after the quake hit at 1145 (0245 GMT).
There are so far no reports of damage or injuries.
Japan is well-prepared for quakes which often hit the seismically active area.
An aftershock measuring 6.3 magnitude struck after the main quake, Japan's meteorological agency said, followed by a series of smaller aftershocks.
Some train services in the area were temporarily halted after the quake, but they were restarted shortly after noon.
Tohoku Electric Power said its Onagawa nuclear plant was operating normally after the quake and Tokyo Electric Power also said its power supplies were unaffected.",https://www.bbc.com/news/world-asia-pacific-12684585,,,,,,,,,,,,,,,
1,,"AS SO often with earthquakes, this one started almost imperceptibly. It was lunchtime, and people in Tokyo are apt to take tremors lightly. It took just a frozen heartbeat, though, for that to change. One of us was seated at a coffee shop along a huge slab of oak that sat 14. It shook so violently, people raced outside. Another of us was next to a busy kitchen; metal pots shook, then crashed off the shelves, and with the noise diners came rushing up from tables in the basement and out into the streets. Within minutes, Tokyo's narrow alleys were choked with people, some visibly shocked, most eerily quiet, listening to the clanking power lines overhead, and quite understandably bereft without mobile-phone signals. As I walked onto one of the shopping boulevards of Omote-Sando, a sea of evacuees from the buildings that run along it let out a roar of fear when a second—and then a third—aftershock hit. As cars swayed, and trees lurched overhead, you could feel the power of the beast writhing underneath Japan.
The country has long prepared for something like this—and it showed. Friends quickly offered advice. Stay in open spaces; when back at home, fill up your bath and your rice cooker, so that there is plenty of food and water in reserve. Though phone signals were mostly dead (apparently to leave bandwidth for emergency services), the internet functioned. That meant e-mail and Skype worked, and Facebook and Twitter conveyed news, tips and just the sort of offbeat information that is uplifting in the face of adversity (according to one Facebook rumour, this being Japan, airlines are generously offering cheap flights for anyone wanting to leave the country). Schoolchildren, benefitting from years of drills, looked calmer than some of their teachers.",,,,,,,,,,,,,,,,
1,,"In a land of people used to earthquakes, everyone is saying this one, which hit at 14:46 local time, is the strongest they’ve ever felt-and that’s in Tokyo, some 400 kilometers southwest from the epicenter.
Scientists are calling it the biggest earthquake in Japan’s tremor-filled history. Preliminary estimates from the USGS put the magnitude at 7.9, which have since grown to 8.9. Estimates of the depth range from 10-20 kilometres. This earthquake was 178 times as powerful as the 1995 Hanshin/Kobe earthquake.
Miyagi prefecture was pummeled the hardest. There Japan’s earthquake intensity scale, which measures the amount of shaking at ground level, recorded a 7, the highest level. More than 20 deaths have been reported.
Tsunamis reaching 10 metres have hit the area and 3 metres tsunami are reported down all the way down the coast far past Tokyo.
Panic gripped Tokyo as bookshelves and installations in offices fell, people poured into the streets and more than a dozen buildings reported fire sending smoke billowing into the sky.
Trains are stopped as far down as Shizuoka, far south of Tokyo. Some phone lines are dead, but my internet is working. I’m writing minutes after the earthquake, stuck on a train that screeched to a halt and then bounced on the tracks",http://blogs.nature.com/news/2011/03/post_74.html,,,,,,,,,,,,,,,
1,,"A series of massive earthquakes have struck north-east Japan, unleashing a 10-metre tsunami that swept buildings, vehicles, crops and debris across swaths of farmland.
The first 8.9 magnitude shock is said to be the biggest to have hit Japan in 140 years, rocking buildings 235 miles (380km) away in Tokyo and sparking fires.
At least five people are known to have died, but amid widespread reports of landslides, floods, collapsed buildings and fires, the death toll is expected to rise.
The quake hit at 2.46pm (5.45am GMT), about 6 miles below sea level and 78 miles off the east coast. It was swiftly followed by five powerful aftershocks of up to 7.1 magnitude. In Tokyo people screamed and grabbed each other's hands as the quake struck. The shock was so powerful it was felt as far away as Beijing.",https://www.theguardian.com/world/2011/mar/11/japan-earthquake-miyagi-tsunami-warning,,,,,,,,,,,,,,,
1,,"A powerful 8.9-magnitude earthquake hit Japan on Friday (March 11) at 1446 local time (0546 GMT), unleashing massive tsunami waves that crashed into Japan's eastern coast of Honshu, the largest and main island of Japan, resulting in widespread damage and destruction. According to the Government of Japan (GoJ) as of Saturday (March 12), at least 464 people have been reported dead and some 725 people are reported to be missing, the UN's Office for the Coordination of Humanitarian Affairs (OCHA) reported. The GoJ's chief spokesperson said the death toll could exceed 1,000. Local media put the death toll closer to 1,300 people. As initial assessments come in it is expected that the death toll will rise due to the extensive devastation along the coastline and majority of the casualties are likely to be the result of the tsunami. The earthquake sparked widespread tsunami warnings across the Pacific that stretched from Japan to North and South America. According to the US Geological Survey (USGS), the shallow quake struck at a depth of six miles (10 km) (20 km deep according to Japan's Meteorological Agency), around 80 miles (125 km) off the eastern coast of Japan, and 240 miles (380 km) northeast of Tokyo. It was reportedly the largest recorded quake in Japan's history and the fifth largest in the world since 1900. The quake was also felt in Japan's capital city, Tokyo, located hundreds of miles from the epicenter and was also felt as far away as the Chinese capital Beijing, some 1,500 miles away. There have been at least 79 aftershocks recorded and 16 of them have been greater than 6.0 magnitude, including one recorded at 7.1 magnitude. According to the UN, the continuing aftershocks and tsunami are hampering rescue efforts. Up to 3 meter high waves reportedly continue to hit the coast. GoJ officials also ordered new evacuations in several coastal areas, sending residents to higher ground.
Earthquakes had affected the region recently, including a 7.3-magnitude quake Wednesday (March 9) that did not cause any damage. Japan's worst previous quake was an 8.3 magnitude quake in 1923 that left some 143,000 dead. More recently, the 7.2-magnitude earthquake in Kobe in 1995 left some 6,400 dead.",https://reliefweb.int/report/japan/japan-earthquake-and-tsunami-update-saturday-march-12-2011,,,,,,,,,,,,,,,
1,,"The biggest earthquake to hit Japan in 140 years struck the northeast coast on Friday, triggering a 10-meter tsunami that swept away everything in its path, including houses, cars and farm buildings on fire, media and witnesses said.
At least one person was killed in Fukushima prefecture, north of Tokyo where four million homes were without power. The 8.9 magnitude quake caused many injuries, public broadcaster NHK said, sparked fires and the wall of water, prompting warnings to people to move to higher ground in coastal areas.
The Philippines, Taiwan and Indonesia all issued tsunami alerts, reviving memories of the giant tsunami which struck Asia in 2004. The Pacific Tsunami Warning Center issued alerts for countries as far away as Colombia and Peru.
There were several strong aftershocks. In the capital Tokyo, buildings shook violently. An oil refinery near Tokyo was on fire, with dozens of storage tanks under threat.",https://www.france24.com/en/20110311-japan-tokyo-shakes-after-powerful-quake-tsunami,,,,,,,,,,,,,,,
1,,"Hundreds are dead after the worst earthquake in generations struck off the northeast coast of Japan on Friday, setting off a devastating tsunami that swallowed swaths of coastal territory and fanned out across the Pacific Ocean, threatening everything in its path.
The 8.9-magnitude earthquake -- the world’s fifth-largest since 1900 and the biggest in Japan in 140 years -- struck at 2:46 p.m. local time, shaking buildings violently in Tokyo for several minutes and sending millions fleeing for higher ground.
Nearby islands are bracing for the tsunami and warnings have been issued for 53 countries including ones as far as Colombia and Peru.
The Kyodo News service reported police finding up to 300 bodies in the city of Sendai in Miyagi prefecture, a part of northeastern Japan believed to have been hit hardest by the tsunami.
The city of 1 million was struck by a wave 20 feet high, then another 33 feet high. A hotel collapsed and large ships in port were seen lying on their sides.
About 1,100 people were stranded and awaiting help in Sendai’s airport terminal, according to state-funded broadcaster NHK. The airport had no power and was dark. The runway and roads surrounding the airport were submerged under a layer of muddy water.",https://www.latimes.com/world/la-fg-japan-quake-20110311-story.html,,,,,,,,,,,,,,,
1,,"The most-powerful earthquake in Japan's recorded history struck off the country's northeast coast on Friday, leaving hundreds of people dead, injured or missing.
The 8.9-magnitude earthquake triggered a deadly tsunami that washed far inland, swamping towns, sweeping away a train and sparking massive fires that burned through the night.
The exact death toll was not immediately clear, but there were reports that 200 to 300 bodies were found in the northeastern coastal city of Sendai alone. Another 547 are missing and 798 people were injured, police said.
Kaoru Ishikawa, the Japanese ambassador to Canada, told CBC News that officials haven't determined how many people had died after the devastating quake and tsunami.
""We are trying indeed to check what's going on, but unfortunately the scope of the casualties we don't know yet,"" he said.
Local media are reporting that the death toll is expected to climb and could pass 1,000.
The offshore quake struck at 2:46 p.m. local time at a depth of 24 kilometres about 125 kilometres off the coast, according to the U.S. Geological Survey.",https://www.cbc.ca/news/world/japan-quake-tsunami-cause-major-damage-1.996978,,,,,,,,,,,,,,,
1,," A strong earthquake with a magnitude of 7.0 jolted eastern and northeastern Japan on Sunday, but there were no immediate reports of injuries or damages and no tsunami warning was issued.
The earthquake measured 4 in central Tokyo, Fukushima and their surrounding areas on the Japanese intensity scale, which measures ground motion, according to Japan Meteorological Agency, which uses a different measuring system than the U.S. Geological Survey.
A spokesman for Tokyo Electric Power said there were no reports of any abnormalities at the tsunami-crippled Fukushima Daiichi nuclear plan following the quake.
Some high-speed train services in northern Japan were suspended after the earthquake, but soon resumed operations, Kyodo news reported.
The 7.0 magnitude earthquake, at a depth of nearly 217 miles, was recorded off Japan’s southeastern Izu islands on Sunday at 0527 GMT, the U.S. Geological Survey reported.
The Hawaii-based U.S. Pacific Tsunami Warning Center has not issued a tsunami warning following the earthquake located south-southwest of Hachijo-jima in the Izu islands.
Earthquakes are common in Japan, one of the world’s most seismically active areas. The country accounts for about 20 percent of the world’s earthquakes of magnitude 6 or greater.
On March 11, 2011, the northeast coast was struck by a magnitude 9 earthquake, the strongest quake in Japan on record, and a massive tsunami, which triggered the world’s worst nuclear crisis in 25 years since Chernobyl.
The disaster left up to 23,000 dead or missing.",https://www.reuters.com/article/us-japan-earthquake-idUSTRE80003020120101,,,,,,,,,,,,,,,
1,,"The most surprising thing about the magnitude-8.9 earthquake that hit Japan today is that it was a surprise. Despite what may be the world's most intensive effort to map faults and assess risks by a notoriously earthquake-prone and earthquake-conscious nation, such a strong quake was not anticipated for the region, says University of Tokyo geophysicist Robert Geller.
The earthquake occurred 130 kilometers east of Sendai and 373 kilometers northeast of Tokyo, along or very near the boundary between two tectonic plates, where the Pacific plate is being drawn under the Japanese islands. Movement along plate boundaries is known to be capable of producing major earthquakes. And Japan's latest national seismic risk map gave a 99% chance of a magnitude-7.5 or greater quake occurring in that area in the next 30 years, Geller says.
Although today's quake technically satisfies that prediction, the logarithmic scale used for measuring the power of earthquakes means that a magnitude-8.9 earthquake releases well over 100 times more energy than does a magnitude-7.5 quake. ""I don't think those hazard assessments are meaningful,"" Geller says.",https://www.sciencemag.org/news/2011/03/japans-earthquake-seismic-risk-map,,,,,,,,,,,,,,,
1,,"A powerful earthquake struck off the coast of northeastern Japan at 05:46:23 UTC (14:46:23 local time) on March 11, causing severe shaking near the epicenter region and triggering a massive tsunami that devastated coastal communities. Estimates issued by AIR Worldwide, EQECAT and Risk Management Solutions (RMS) suggest insured losses could be between USD12 billion and USD34 billion. There are fears the death toll could now exceed 27,000 people and powerful aftershocks continue to shake the region. Tens of thousands of buildings were destroyed or damaged across northern Japan despite the country boasting the strictest building standards in the world. Officials say the situation at the quake-damaged nuclear facility in Fukushima has improved over the last couple of weeks, but remains serious. According to both the U.S. Geological Survey (USGS) and the Japanese Meteorological Agency (JMA), the earthquake’s magnitude was measured at 9.0, making it the fourth most powerful earthquake in the world since 1900 and the largest in Japan since modern instrumental recordings began 130 years ago. The USGS added that the earthquake was located 130 kilometers (80 miles) east of Sendai and 373 kilometers (230 miles) northeast of Tokyo, at a depth of 32 kilometers (19.9 miles).
More than 1,000 aftershocks have hit the region since the main earthquake, the most powerful at 7.9Mw. Two powerful aftershocks have hit the region recently. A 7.1Mw earthquake killed at least three people and caused blackouts in many areas when it struck around 65 kilometers (40 miles) east of Sendai on April 7. Several buildings were reportedly destroyed and power was cut to around 3.6 million households. The second big aftershock occurred this morning (April 11). The epicenter of this 6.6Mw earthquake occurred inland, around 100 miles (160 kilometers) north of Tokyo. Authorities issued a tsunami alert immediately after the earthquake, but it was subsequently cancelled. Officials said several landslides and power outages occurred, but there have been no immediate reports of major damage.",https://www.gccapitalideas.com/2011/04/11/update-90mw-earthquake-strikes-off-northeastern-japan-4/,,,,,,,,,,,,,,,
1,,"Japan's huge earthquake brought super-modern Tokyo to a standstill Friday, paralyzing trains that normally run like clockwork and stranding hordes of commuters carrying mobile phones rendered largely useless by widespread outages.
The magnitude-8.9 quake off Japan's northeastern coast shook buildings in the capital, left millions of homes across Japan without electricity, shut down the mobile phone network and severely disrupted landline telephone service. It brought Tokyo's train system to a halt, choking a daily commuter flow of more than 10 million people.
""This is the kind of earthquake that hits once every 100 years,"" said restaurant worker Akira Tanaka, 54.
He gave up waiting for trains to resume and decided - for his first time ever - to set off on foot for his home 12 miles (20 kilometers) north of the capital. ""I've been walking an hour and 10 minutes, still have about three hours to go,"" he said.
Tokyo prides itself on being an orderly, technologically savvy, even futuristic city. Residents usually can rely on a huge, criss-crossing network of train and subway lines. But after the mid-afternoon quake, authorities were forced to scan the entire web for quake damage and canceled nearly all train service for the rest of the day.
Tens of thousands of people milled at train stations, roamed the streets or hunkered down at 24-hour cafes, hotels and government offices offered as emergency accommodations.",https://www.mprnews.org/story/2011/03/11/tokyo-standstill,,,,,,,,,,,,,,,
1,," A ferocious tsunami spawned by one of the largest earthquakes ever recorded slammed Japan’s eastern coast Friday, killing hundreds of people as it swept away boats, cars and homes while widespread fires burned out of control.
Hours later, the tsunami hit Hawaii and warnings blanketed the Pacific, putting areas on alert as far away as South America, Canada, Alaska and the entire U.S. West Coast. In Japan, the area around a nuclear power plant in the northeast was evacuated after the reactor’s cooling system failed.
Police said 200 to 300 bodies were found in the northeastern coastal city of Sendai, the city in Miyagi prefecture (state) closest to the quake’s epicenter. Another 88 were confirmed killed and at least 349 were missing. The death toll was likely to continue climbing given the scale of the disaster.
The magnitude-8.9 offshore quake unleashed a 23-foot (seven-meter) tsunami and was followed by more than 50 aftershocks for hours, many of them of more than magnitude 6.0.
Dozens of cities and villages along a 1,300-mile (2,100-kilometer) stretch of coastline were shaken by violent tremors that reached as far away as Tokyo, hundreds of miles (kilometers) from the epicenter. A large section of Kesennuma, a town of 70,000 people in Miyagi, burned furiously into the night with no apparent hope of the flames being extinguished, public broadcaster NHK said.",https://www.huffpost.com/entry/japan-earthquake-tsunami_n_834380,,,,,,,,,,,,,,,
1,,"A magnitude 6.1 earthquake shook Alaska's Talkeetna Mountains north of Anchorage Sunday night and smaller tremors continued early Monday.
The earthquake was felt from Homer to Fairbanks, and was felt especially strongly in the Anchorage and Wasilla areas, the Anchorage Daily News reported. Some people described items falling off shelves and many described rolling motion.
There were no immediate reports of injuries or major damage.
The Alaska Earthquake Center reported the quake had a depth of about 27 miles (44 kilometers). Its epicenter was about 60 miles (96 kilometers) east of Talkeetna, about 100 miles (160 kilometers) northeast of Anchorage.
A magnitude 4.6 aftershock struck at about 4:14 a.m. Monday and about a dozen small quakes measuring 3.0 or smaller continue to rattle the area.
It was the largest earthquake to strike southcentral Alaska since the magnitude 7.1 quake in November 2018, the Alaska News Source reported. That quake caused major infrastructure damage across Anchorage, with damage to many homes and buildings and closures for roads and bridges. There were no reports of deaths.
There have been more than a dozen similarly sized, or larger quakes that have struck the Aleutians since the 2018 temblor.",https://abcnews.go.com/US/wireStory/magnitude-61-earthquake-hits-alaska-shakes-anchorage-78003485,,,,,,,,,,,,,,,
1,,"An earthquake with a magnitude of 6.1 centered under the Talkeetna Mountains in the Matanuska-Susitna Borough shook Southcentral Alaska on Sunday evening.
The quake hit just before 11 p.m. and was centered about 60 miles east of Talkeetna and around 100 miles northeast of Anchorage, according to the Alaska Earthquake Center. It was centered at a depth of about 27 miles. the center reported.
The USGS initially reported the preliminary magnitude as 6.0 and later adjusted the magnitude to 6.1 after review.
The earthquake was felt from Homer to Fairbanks, and was especially strong in the Mat-Su and Anchorage areas. ADN readers on Facebook described items falling off shelves, and many described an extended rolling motion with a sharp jolt midway.
“Talkeetna ... long rumble followed by a very strong jolt that flexed the house and sent some stuff on shelves to the floor,” wrote Mark Westman of Talkeetna. “Then more rumbling. It was a long one. No damage, but the big jolt in the middle definitely rattled the nerves, that one packed a punch.” He later added in a message, “It was notable for the duration as well as the big jolt in the middle.”",https://www.adn.com/alaska-news/2021/05/30/60-earthquake-shakes-southcentral-alaska/,,,,,,,,,,,,,,,
1,,"A magnitude 3.4 earthquake with an epicenter in rural Riverside County was recorded on Tuesday.
The epicenter of the 2:30 p.m. quake was about 15 miles east of Temecula, and about two miles northwest of the unincorporated community of Aguanga, according to the U.S. Geological Survey.
The rupture originated nearly 8 miles underground, USGS data showed.
There were no immediate reports of injuries or damage from the temblor.",https://www.desertsun.com/story/news/nation/california/2021/06/01/earthquake-strikes-rural-riverside-county-east-temecula/7498156002/,,,,,,,,,,,,,,,
1,," No tsunami was generated from a small earthquake off the southern coast of Hawaii Island Wednesday evening.
Officials said the quake happened at 6:45 p.m. at the Loihi Seamount, which is in the waters south of the island.
It registered as a 4.0 magnitude earthquake, which is too small to generate a tsunami threat.
The quake was also too far offshore to cause any damage to buildings on land.
Scientists have been monitoring increased seismic activity around Hawaii Island, but say there is no threat of an immediate volcanic eruption. However, that isn’t stopping them from urging everyone to be prepared in the event of an emergency in the distant future.",https://www.hawaiinewsnow.com/2021/06/03/40-magnitude-quake-shakes-loihi-seamount-south-of-hawaii-island/,,,,,,,,,,,,,,,
